typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","M","20240101","2024","1","202401","104","MMR","Myanmar","X","Export","0","W00","World","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false",,"1322991723.591","1322991723.591","0","false","true",
"C","M","20240101","2024","1","202401","124","CAN","Canada","M","Import","0","W00","World","0","W00","World","H6","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","23648378","false","8","kg","23648378","false","23648378","false","0","false",,"12561011.343","12561011.343","0","false","true",
"C","M","20240101","2024","1","202401","124","CAN","Canada","X","Export","0","W00","World","0","W00","World","H6","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","449914467","false","8","kg","449914467","false","449914467","false","0","false",,"244682597.959","244682597.959","0","false","true",
"C","M","20240101","2024","1","202401","132","CPV","Cabo Verde","M","Import","0","W00","World","0","W00","World","H5","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","23019","false","8","kg","23019","false","23019","false","0","false","15201.9","13022.186","15201.9","0","false","true",
"C","M","20240101","2024","1","202401","152","CHL","Chile","M","Import","0","W00","World","0","W00","World","H6","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9699388.014","false","8","kg","9699388.014","false","9699388.014","false","0","false","5456054.17","4754161.15","5456054.17","0","false","true",
"C","M","20240101","2024","1","202401","156","CHN","China","M","Import","0","W00","World","0","W00","World","H6","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7920461291","false","8","kg","7920461291","false","7920461291","false","0","false","4530527343",,"4530527343","0","false","true",
"C","M","20240101","2024","1","202401","156","CHN","China","X","Export","0","W00","World","0","W00","World","H6","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4024045","false","8","kg","4024045","false","4024045","false","0","false",,"4236781","4236781","0","false","true",
"C","M","20240101","2024","1","202401","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H6","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","17830860","false","8","kg","17830860","false","17830860","false","0","false","9306990.01","8947223.18","9306990.01","0","false","true",
"C","M","20240101","2024","1","202401","191","HRV","Croatia","M","Import","0","W00","World","0","W00","World","H6","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","649714.048","false","8","kg","649714.048","false","649714.048","false","0","false","354013",,"354013","0","false","true",
"C","M","20240101","2024","1","202401","191","HRV","Croatia","X","Export","0","W00","World","0","W00","World","H6","HS","true","1201","Soya beans, whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","22195772","false","8","kg","22195772","false","22195772","false","0","false",,"10641966","10641966","0","false","true",
