typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20090101","2009","52","2009","60","BMU","Bermuda","M","Import","0","W00","World","0","W00","World","H2","HS","true","1201","Soya beans; whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false","894","false",,"false","6817",,"6817","0","true","false",
"C","A","20090101","2009","52","2009","64","BTN","Bhutan","M","Import","0","W00","World","0","W00","World","H3","HS","true","1201","Soya beans; whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","21821","false","-1","N/A",,"false","21821","false",,"false","15191",,"15191","0","true","false",
"C","A","20090101","2009","52","2009","64","BTN","Bhutan","X","Export","0","W00","World","0","W00","World","H3","HS","true","1201","Soya beans; whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","27825","false","-1","N/A",,"false","27825","false",,"false",,"16290","16290","0","true","false",
"C","A","20090101","2009","52","2009","68","BOL","Bolivia (Plurinational State of)","M","Import","0","W00","World","0","W00","World","H3","HS","true","1201","Soya beans; whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","15581892.529","true","-1","N/A","0","false","15581892.529","true","13987148","false","7818620","7168825","7818620","6","false","true",
"C","A","20090101","2009","52","2009","68","BOL","Bolivia (Plurinational State of)","X","Export","0","W00","World","0","W00","World","H3","HS","true","1201","Soya beans; whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","134925840","false","8","kg","134925840","false","134925840","false","134968120","false","0","51037721.23","51037721.23","0","false","true",
"C","A","20090101","2009","52","2009","70","BIH","Bosnia Herzegovina","M","Import","0","W00","World","0","W00","World","H3","HS","true","1201","Soya beans; whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","26661465","false","-1","N/A",,"false","26661465","false",,"false","11008977",,"11008977","0","true","false",
"C","A","20090101","2009","52","2009","72","BWA","Botswana","M","Import","0","W00","World","0","W00","World","H2","HS","true","1201","Soya beans; whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7415555","false","-1","N/A",,"false","7415555","false",,"false","2056142",,"2056142","0","true","false",
"C","A","20090101","2009","52","2009","72","BWA","Botswana","X","Export","0","W00","World","0","W00","World","H2","HS","true","1201","Soya beans; whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","846","false","-1","N/A",,"false","846","false",,"false",,"737","737","0","true","false",
"C","A","20090101","2009","52","2009","76","BRA","Brazil","M","Import","0","W00","World","0","W00","World","H3","HS","true","1201","Soya beans; whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","99411870","false","-1","N/A","0","false","99411660","false","0","false","38834171","38085394","38834171","0","false","true",
"C","A","20090101","2009","52","2009","76","BRA","Brazil","X","Export","0","W00","World","0","W00","World","H3","HS","true","1201","Soya beans; whether or not broken","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","28562693581.742","true","0","false",,"11424264951","11424264951","4","false","true",
