typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20020101","2002","52","2002","826","GBR","United Kingdom","M","Import","0","W00","World","0","W00","World","H2","HS","true","810520","Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3423766","false","-1","N/A",,"false","3423766","false",,"false","46719689",,"46719689","0","true","false",
"C","A","20020101","2002","52","2002","826","GBR","United Kingdom","X","Export","0","W00","World","0","W00","World","H2","HS","true","810520","Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","499561","false","-1","N/A",,"false","499561","false",,"false",,"12864836","12864836","0","true","false",
"C","A","20020101","2002","52","2002","842","USA","USA","M","Import","0","W00","World","0","W00","World","H2","HS","true","810520","Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6780786","true","-1","N/A",,"false","6780786","true",,"false","115881079",,"115881079","6","true","false",
"C","A","20020101","2002","52","2002","842","USA","USA","X","Export","0","W00","World","0","W00","World","H2","HS","true","810520","Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1496623","true","-1","N/A",,"false","1496623","true",,"false",,"35898427","35898427","6","true","false",
"C","A","20020101","2002","52","2002","858","URY","Uruguay","M","Import","0","W00","World","0","W00","World","H2","HS","true","810520","Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","70","false","-1","N/A",,"false","70","false",,"false","4480",,"4480","0","true","false",
"C","A","20020101","2002","52","2002","894","ZMB","Zambia","X","Export","0","W00","World","0","W00","World","H2","HS","true","810520","Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","832695","false","8","kg","832695","false","832695","false","0","false","0","11486174","11486174","0","false","true",
"C","A","20030101","2003","52","2003","8","ALB","Albania","M","Import","0","W00","World","0","W00","World","H2","HS","true","750210","Nickel; unwrought, not alloyed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","63","false","-1","N/A",,"false","63","false",,"false","7157",,"7157","0","true","false",
"C","A","20030101","2003","52","2003","12","DZA","Algeria","M","Import","0","W00","World","0","W00","World","H2","HS","true","750210","Nickel; unwrought, not alloyed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","11823","false","-1","N/A",,"false","11823","false",,"false","112617",,"112617","0","true","false",
"C","A","20030101","2003","52","2003","20","AND","Andorra","M","Import","0","W00","World","0","W00","World","H2","HS","true","750210","Nickel; unwrought, not alloyed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1","false","-1","N/A",,"false","1","false",,"false","320",,"320","0","true","false",
"C","A","20030101","2003","52","2003","32","ARG","Argentina","M","Import","0","W00","World","0","W00","World","H2","HS","true","750210","Nickel; unwrought, not alloyed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","618257","false","-1","N/A",,"false","618257","false",,"false","5863208",,"5863208","0","true","false",
"C","A","20030101","2003","52","2003","32","ARG","Argentina","X","Export","0","W00","World","0","W00","World","H2","HS","true","750210","Nickel; unwrought, not alloyed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","530","false","-1","N/A",,"false","530","false",,"false",,"9123","9123","0","true","false",
"C","A","20030101","2003","52","2003","36","AUS","Australia","M","Import","0","W00","World","0","W00","World","H2","HS","true","750210","Nickel; unwrought, not alloyed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","987819","false","-1","N/A",,"false","987819","false",,"false",,"8873660","8873660","0","true","false",
"C","A","20030101","2003","52","2003","36","AUS","Australia","X","Export","0","W00","World","0","W00","World","H2","HS","true","750210","Nickel; unwrought, not alloyed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7681859","false","-1","N/A",,"false","7681859","false",,"false",,"64063142","64063142","0","true","false",
"C","A","20030101","2003","52","2003","40","AUT","Austria","M","Import","0","W00","World","0","W00","World","H2","HS","true","750210","Nickel; unwrought, not alloyed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4961300","false","-1","N/A",,"false","4961300","false",,"false","45891612",,"45891612","0","true","false",
"C","A","20030101","2003","52","2003","40","AUT","Austria","X","Export","0","W00","World","0","W00","World","H2","HS","true","750210","Nickel; unwrought, not alloyed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","64600","true","-1","N/A",,"false","64600","true",,"false",,"658951","658951","6","true","false",
"C","A","20030101","2003","52","2003","50","BGD","Bangladesh","M","Import","0","W00","World","0","W00","World","H2","HS","true","750210","Nickel; unwrought, not alloyed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","86076","false","-1","N/A",,"false","86076","false",,"false","537577",,"537577","0","true","false",
"C","A","20030101","2003","52","2003","56","BEL","Belgium","M","Import","0","W00","World","0","W00","World","H2","HS","true","750210","Nickel; unwrought, not alloyed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","40865536","false","-1","N/A",,"false","40865536","false",,"false","372933841",,"372933841","0","true","false",
"C","A","20030101","2003","52","2003","56","BEL","Belgium","X","Export","0","W00","World","0","W00","World","H2","HS","true","750210","Nickel; unwrought, not alloyed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9707392","false","-1","N/A",,"false","9707392","false",,"false",,"89281418","89281418","0","true","false",
"C","A","20030101","2003","52","2003","68","BOL","Bolivia (Plurinational State of)","M","Import","0","W00","World","0","W00","World","H2","HS","true","750210","Nickel; unwrought, not alloyed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","587.182","true","-1","N/A","0","false","587.182","true","486","false","5379","5147","5379","6","false","true",
"C","A","20030101","2003","52","2003","70","BIH","Bosnia Herzegovina","M","Import","0","W00","World","0","W00","World","H2","HS","true","750210","Nickel; unwrought, not alloyed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","13799","false","-1","N/A",,"false","13799","false",,"false","150875",,"150875","0","true","false",
"C","A","20030101","2003","52","2003","72","BWA","Botswana","M","Import","0","W00","World","0","W00","World","H1","HS","true","750210","Nickel; unwrought, not alloyed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2209","false","-1","N/A",,"false","2209","false",,"false","6322",,"6322","0","false","false",
"C","A","20030101","2003","52","2003","76","BRA","Brazil","M","Import","0","W00","World","0","W00","World","H2","HS","true","750210","Nickel; unwrought, not alloyed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","13072947","false","0","false","118325221","117491208","118325221","0","false","true",
"C","A","20030101","2003","52","2003","76","BRA","Brazil","X","Export","0","W00","World","0","W00","World","H2","HS","true","750210","Nickel; unwrought, not alloyed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10911000","false","21","1000 KG","10911","false","10905000","false","0","false",,"96866394","96866394","0","false","true",
"C","A","20030101","2003","52","2003","96","BRN","Brunei Darussalam","M","Import","0","W00","World","0","W00","World","H1","HS","true","750210","Nickel; unwrought, not alloyed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A",,"false",,"false",,"false","66",,"66","0","false","false",
"C","A","20030101","2003","52","2003","100","BGR","Bulgaria","M","Import","0","W00","World","0","W00","World","H2","HS","true","750210","Nickel; unwrought, not alloyed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","179313","false","-1","N/A",,"false","179313","false",,"false","1847009",,"1847009","0","true","false",
"C","A","20030101","2003","52","2003","100","BGR","Bulgaria","X","Export","0","W00","World","0","W00","World","H2","HS","true","750210","Nickel; unwrought, not alloyed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1101","false","-1","N/A",,"false","1101","false",,"false",,"11306","11306","0","true","false",
"C","A","20030101","2003","52","2003","112","BLR","Belarus","M","Import","0","W00","World","0","W00","World","H2","HS","true","750210","Nickel; unwrought, not alloyed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","262752","false","-1","N/A",,"false","262752","false",,"false","3084800",,"3084800","0","true","false",
"C","A","20030101","2003","52","2003","112","BLR","Belarus","X","Export","0","W00","World","0","W00","World","H2","HS","true","750210","Nickel; unwrought, not alloyed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","166560","false","-1","N/A",,"false","166560","false",,"false",,"1080700","1080700","0","true","false",
"C","A","20030101","2003","52","2003","12","DZA","Algeria","M","Import","0","W00","World","0","W00","World","H2","HS","true","810520","Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2827","false","-1","N/A",,"false","2827","false",,"false","9186",,"9186","0","true","false",
"C","A","20030101","2003","52","2003","32","ARG","Argentina","M","Import","0","W00","World","0","W00","World","H2","HS","true","810520","Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","48809","true","-1","N/A",,"false","48809","true",,"false","1134555",,"1134555","6","true","false",
"C","A","20030101","2003","52","2003","32","ARG","Argentina","X","Export","0","W00","World","0","W00","World","H2","HS","true","810520","Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9","false","-1","N/A",,"false","9","false",,"false",,"537","537","0","true","false",
"C","A","20030101","2003","52","2003","36","AUS","Australia","M","Import","0","W00","World","0","W00","World","H2","HS","true","810520","Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","123892","false","-1","N/A",,"false","123892","false",,"false",,"1828072","1828072","0","true","false",
"C","A","20030101","2003","52","2003","36","AUS","Australia","X","Export","0","W00","World","0","W00","World","H2","HS","true","810520","Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5435472","false","-1","N/A",,"false","5435472","false",,"false",,"80188680","80188680","0","true","false",
"C","A","20030101","2003","52","2003","40","AUT","Austria","M","Import","0","W00","World","0","W00","World","H2","HS","true","810520","Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","369667","true","-1","N/A",,"false","369667","true",,"false","8549780",,"8549780","6","true","false",
"C","A","20030101","2003","52","2003","40","AUT","Austria","X","Export","0","W00","World","0","W00","World","H2","HS","true","810520","Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","50713","true","-1","N/A",,"false","50713","true",,"false",,"1257898","1257898","6","true","false",
"C","A","20030101","2003","52","2003","50","BGD","Bangladesh","M","Import","0","W00","World","0","W00","World","H2","HS","true","810520","Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","18","false","-1","N/A",,"false","18","false",,"false","60",,"60","0","true","false",
"C","A","20030101","2003","52","2003","51","ARM","Armenia","M","Import","0","W00","World","0","W00","World","H2","HS","true","810520","Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","325","false","-1","N/A",,"false","325","false",,"false","10434",,"10434","0","true","false",
"C","A","20030101","2003","52","2003","68","BOL","Bolivia (Plurinational State of)","M","Import","0","W00","World","0","W00","World","H2","HS","true","810520","Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","25.477","true","-1","N/A","0","false","25.477","true","7","false","555","528","555","6","false","true",
"C","A","20030101","2003","52","2003","70","BIH","Bosnia Herzegovina","M","Import","0","W00","World","0","W00","World","H2","HS","true","810520","Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10","false","-1","N/A",,"false","10","false",,"false","983",,"983","0","true","false",
"C","A","20030101","2003","52","2003","76","BRA","Brazil","M","Import","0","W00","World","0","W00","World","H2","HS","true","810520","Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","236715.371","true","8","kg","236698","false","236715.371","true","0","false","4742161","4652292","4742161","6","false","true",
"C","A","20030101","2003","52","2003","76","BRA","Brazil","X","Export","0","W00","World","0","W00","World","H2","HS","true","810520","Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","75149","false","8","kg","4220","false","849370","false","0","false",,"13275950","13275950","0","false","true",
"C","A","20030101","2003","52","2003","100","BGR","Bulgaria","M","Import","0","W00","World","0","W00","World","H2","HS","true","810520","Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2214","false","-1","N/A",,"false","2214","false",,"false","178382",,"178382","0","true","false",
"C","A","20030101","2003","52","2003","112","BLR","Belarus","M","Import","0","W00","World","0","W00","World","H2","HS","true","810520","Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","380","false","-1","N/A",,"false","380","false",,"false","30700",,"30700","0","true","false",
"C","A","20030101","2003","52","2003","124","CAN","Canada","M","Import","0","W00","World","0","W00","World","H2","HS","true","750210","Nickel; unwrought, not alloyed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1058531","false","-1","N/A",,"false","1058531","false",,"false",,"10160156","10160156","0","true","false",
"C","A","20030101","2003","52","2003","124","CAN","Canada","X","Export","0","W00","World","0","W00","World","H2","HS","true","750210","Nickel; unwrought, not alloyed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","92466542","false","-1","N/A",,"false","92466542","false",,"false",,"852054215","852054215","0","true","false",
"C","A","20030101","2003","52","2003","144","LKA","Sri Lanka","M","Import","0","W00","World","0","W00","World","H2","HS","true","750210","Nickel; unwrought, not alloyed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","219400","false","-1","N/A",,"false","219400","false",,"false","1357704",,"1357704","0","true","false",
"C","A","20030101","2003","52","2003","152","CHL","Chile","M","Import","0","W00","World","0","W00","World","H2","HS","true","750210","Nickel; unwrought, not alloyed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","175895.32","false","8","kg","175895.32","false","175895.32","false","0","false","1591707.38","1561332.23","1591707.38","0","false","true",
"C","A","20030101","2003","52","2003","152","CHL","Chile","X","Export","0","W00","World","0","W00","World","H2","HS","true","750210","Nickel; unwrought, not alloyed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","763","false","8","kg","763","false","763","false","0","false","0","7354.74","7354.74","0","false","true",
"C","A","20030101","2003","52","2003","156","CHN","China","M","Import","0","W00","World","0","W00","World","H2","HS","true","750210","Nickel; unwrought, not alloyed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","67627249","false","-1","N/A",,"false","67627249","false",,"false","590626716",,"590626716","0","true","false",
"C","A","20030101","2003","52","2003","156","CHN","China","X","Export","0","W00","World","0","W00","World","H2","HS","true","750210","Nickel; unwrought, not alloyed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10563979","false","-1","N/A",,"false","10563979","false",,"false",,"90869440","90869440","0","true","false",
"C","A","20030101","2003","52","2003","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H2","HS","true","750210","Nickel; unwrought, not alloyed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","110700","false","-1","N/A",,"false","110700","false",,"false","1110777",,"1110777","0","true","false",
"C","A","20030101","2003","52","2003","170","COL","Colombia","X","Export","0","W00","World","0","W00","World","H2","HS","true","750210","Nickel; unwrought, not alloyed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10","false","-1","N/A",,"false","10","false",,"false",,"130","130","0","true","false",
"C","A","20030101","2003","52","2003","191","HRV","Croatia","M","Import","0","W00","World","0","W00","World","H2","HS","true","750210","Nickel; unwrought, not alloyed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5165","false","-1","N/A",,"false","5165","false",,"false","57344",,"57344","0","true","false",
"C","A","20030101","2003","52","2003","192","CUB","Cuba","M","Import","0","W00","World","0","W00","World","H2","HS","true","750210","Nickel; unwrought, not alloyed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2200","false","-1","N/A",,"false","2200","false",,"false","25363",,"25363","0","true","false",
"C","A","20030101","2003","52","2003","196","CYP","Cyprus","M","Import","0","W00","World","0","W00","World","H2","HS","true","750210","Nickel; unwrought, not alloyed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","50","false","-1","N/A",,"false","50","false",,"false","942",,"942","0","true","false",
"C","A","20030101","2003","52","2003","203","CZE","Czechia","M","Import","0","W00","World","0","W00","World","H2","HS","true","750210","Nickel; unwrought, not alloyed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1955846","false","-1","N/A",,"false","1955846","false",,"false",,"19050387","19050387","0","true","false",
"C","A","20030101","2003","52","2003","203","CZE","Czechia","X","Export","0","W00","World","0","W00","World","H2","HS","true","750210","Nickel; unwrought, not alloyed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","171942","false","-1","N/A",,"false","171942","false",,"false",,"447211","447211","0","true","false",
"C","A","20030101","2003","52","2003","208","DNK","Denmark","M","Import","0","W00","World","0","W00","World","H2","HS","true","750210","Nickel; unwrought, not alloyed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","85341","false","-1","N/A",,"false","85341","false",,"false","912816",,"912816","0","true","false",
"C","A","20030101","2003","52","2003","208","DNK","Denmark","X","Export","0","W00","World","0","W00","World","H2","HS","true","750210","Nickel; unwrought, not alloyed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6995","false","-1","N/A",,"false","6995","false",,"false",,"72324","72324","0","true","false",
"C","A","20030101","2003","52","2003","124","CAN","Canada","M","Import","0","W00","World","0","W00","World","H2","HS","true","810520","Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","695775","false","-1","N/A",,"false","695775","false",,"false",,"11462443","11462443","0","true","false",
"C","A","20030101","2003","52","2003","124","CAN","Canada","X","Export","0","W00","World","0","W00","World","H2","HS","true","810520","Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5751685","false","-1","N/A",,"false","5751685","false",,"false",,"117333810","117333810","0","true","false",
"C","A","20030101","2003","52","2003","152","CHL","Chile","M","Import","0","W00","World","0","W00","World","H2","HS","true","810520","Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","986.979","false","8","kg","986.979","false","986.979","false","0","false","27230.42","25766.35","27230.42","0","false","true",
"C","A","20030101","2003","52","2003","156","CHN","China","M","Import","0","W00","World","0","W00","World","H2","HS","true","810520","Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3280258","false","-1","N/A",,"false","3280258","false",,"false","45497736",,"45497736","0","true","false",
"C","A","20030101","2003","52","2003","156","CHN","China","X","Export","0","W00","World","0","W00","World","H2","HS","true","810520","Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1345839","false","-1","N/A",,"false","1345839","false",,"false",,"24117704","24117704","0","true","false",
"C","A","20030101","2003","52","2003","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H2","HS","true","810520","Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","17872","false","-1","N/A",,"false","17872","false",,"false","436672",,"436672","0","true","false",
"C","A","20030101","2003","52","2003","170","COL","Colombia","X","Export","0","W00","World","0","W00","World","H2","HS","true","810520","Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1","false","-1","N/A",,"false","1","false",,"false",,"3","3","0","true","false",
"C","A","20030101","2003","52","2003","191","HRV","Croatia","M","Import","0","W00","World","0","W00","World","H2","HS","true","810520","Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8161","false","-1","N/A",,"false","8161","false",,"false","149896",,"149896","0","true","false",
"C","A","20030101","2003","52","2003","192","CUB","Cuba","M","Import","0","W00","World","0","W00","World","H2","HS","true","810520","Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","161","false","-1","N/A",,"false","161","false",,"false","12302",,"12302","0","true","false",
"C","A","20030101","2003","52","2003","196","CYP","Cyprus","M","Import","0","W00","World","0","W00","World","H2","HS","true","810520","Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","23","false","-1","N/A",,"false","23","false",,"false","1115",,"1115","0","true","false",
"C","A","20030101","2003","52","2003","203","CZE","Czechia","M","Import","0","W00","World","0","W00","World","H2","HS","true","810520","Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","36145","false","-1","N/A",,"false","36145","false",,"false",,"745309","745309","0","true","false",
"C","A","20030101","2003","52","2003","203","CZE","Czechia","X","Export","0","W00","World","0","W00","World","H2","HS","true","810520","Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","68325","false","-1","N/A",,"false","68325","false",,"false",,"1346498","1346498","0","true","false",
"C","A","20030101","2003","52","2003","208","DNK","Denmark","M","Import","0","W00","World","0","W00","World","H2","HS","true","810520","Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","820","false","-1","N/A",,"false","820","false",,"false","24942",,"24942","0","true","false",
"C","A","20030101","2003","52","2003","218","ECU","Ecuador","M","Import","0","W00","World","0","W00","World","H2","HS","true","750210","Nickel; unwrought, not alloyed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","11447","true","-1","N/A",,"false","11447","true",,"false","126907",,"126907","6","true","false",
"C","A","20030101","2003","52","2003","222","SLV","El Salvador","M","Import","0","W00","World","0","W00","World","H2","HS","true","750210","Nickel; unwrought, not alloyed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1097.42","false","8","kg","1097.42","false","1097.42","false","0","false","10486.31","0","10486.31","0","false","true",
"C","A","20030101","2003","52","2003","232","ERI","Eritrea","M","Import","0","W00","World","0","W00","World","H1","HS","true","750210","Nickel; unwrought, not alloyed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9","true","-1","N/A",,"false","9","true",,"false","86",,"86","6","false","false",
"C","A","20030101","2003","52","2003","233","EST","Estonia","M","Import","0","W00","World","0","W00","World","H2","HS","true","750210","Nickel; unwrought, not alloyed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","831479","false","-1","N/A",,"false","831479","false",,"false","2454981",,"2454981","0","true","false",
"C","A","20030101","2003","52","2003","233","EST","Estonia","X","Export","0","W00","World","0","W00","World","H2","HS","true","750210","Nickel; unwrought, not alloyed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","839486","false","-1","N/A",,"false","839486","false",,"false",,"1227485","1227485","0","true","false",
"C","A","20030101","2003","52","2003","246","FIN","Finland","M","Import","0","W00","World","0","W00","World","H2","HS","true","750210","Nickel; unwrought, not alloyed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","24196749","true","-1","N/A",,"false","24196749","true",,"false","216913664",,"216913664","6","true","false",
"C","A","20030101","2003","52","2003","246","FIN","Finland","X","Export","0","W00","World","0","W00","World","H2","HS","true","750210","Nickel; unwrought, not alloyed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","37416446","false","-1","N/A",,"false","37416446","false",,"false",,"351014862","351014862","0","true","false",
"C","A","20030101","2003","52","2003","251","FRA","France","M","Import","0","W00","World","0","W00","World","H2","HS","true","750210","Nickel; unwrought, not alloyed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","30995200","false","-1","N/A",,"false","30995200","false",,"false","286783791",,"286783791","0","true","false",
"C","A","20030101","2003","52","2003","251","FRA","France","X","Export","0","W00","World","0","W00","World","H2","HS","true","750210","Nickel; unwrought, not alloyed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8395800","false","-1","N/A",,"false","8395800","false",,"false",,"79046996","79046996","0","true","false",
"C","A","20030101","2003","52","2003","222","SLV","El Salvador","M","Import","0","W00","World","0","W00","World","H2","HS","true","810520","Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0.77","false","8","kg","0.77","false","0.77","false","0","false","108.28","0","108.28","0","false","true",
"C","A","20030101","2003","52","2003","233","EST","Estonia","M","Import","0","W00","World","0","W00","World","H2","HS","true","810520","Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","133972","false","-1","N/A",,"false","133972","false",,"false","1276406",,"1276406","0","true","false",
"C","A","20030101","2003","52","2003","233","EST","Estonia","X","Export","0","W00","World","0","W00","World","H2","HS","true","810520","Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","138679","false","-1","N/A",,"false","138679","false",,"false",,"135644","135644","0","true","false",
"C","A","20030101","2003","52","2003","246","FIN","Finland","M","Import","0","W00","World","0","W00","World","H2","HS","true","810520","Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1346932","true","-1","N/A",,"false","1346932","true",,"false","29694413",,"29694413","6","true","false",
